id,text,label,predictor,confidence
6800,RT @mention UBER BRAND SMART: Gonna move a ton of iPad2 - #Apple opening a popup shop in Austin for #SxSW  <URL> via@mention @mention,2,,
6801,"RT @mention Uh oh. :-\ RT @mention I left my WHITE iPhone 4 in a cab in Austin at #SXSW  Internet, please help.",2,,
6802,RT @mention umm that would be @mention â€œ@mention I keep winning shit! Thanks @mention for the killer iPad case. #sxswâ€ù,1,,
6803,RT @mention Unloading the iPads  <URL> #sxsw #apple #ipad2,2,,
6804,RT @mention Update #Recco! <URL> Which #SXSW panels/parties are def good times? Follow friends who've been there b4 if you're a newbie.,2,,
6805,RT @mention Updated NPR Music iPhone app has song info for All Songs 24/7 &amp; live video streaming just in time for #SXSW <URL>,1,,
6806,RT @mention Updated: #HBS StartupTribe meets at #SXSW Sat 3/12 4pm <URL> Drinks + alumni + students. Check back 4 changes,2,,
6807,RT @mention Use Google profile or FB as  entry point? FB too personal? Try Digg or Google Reader to draw people in. #hireme #sxsw,2,,
6808,"RT @mention Use question/answer, ask/receive kind of model in iPad app design. Give and take. Entice them to ask more. @mention #tapworthy #sxsw",2,,
6809,"RT @mention Used to be that only the small upstarts (Twitter) played at SXSW. Not the big guys making moves: Apple, Google. #sxsw",2,,
6810,"RT @mention V.Interesting... RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today <URL> #sxsw",1,,
6811,RT @mention Very happy that Discovr has been named as one of the top ten must-have apps for iPad 2 :) I just have to fight my way thru the queue! #sxsw,1,,
6812,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross #japan: <URL> #sxswcares #sxsw  (Pls RT),2,,
6813,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: <URL> #sxsw #quake,2,,
6814,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: <URL> #sxswcares #sxsw #quake,2,,
6815,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: <URL> #sxswcares #sxsw #quake (Please RT),2,,
6816,RT @mention Very smart from @mention #hollergram iPad app for #sxsw! <URL> (may leave my vuvuzela at home now),1,,
6817,RT @mention Very smart move by Apple. A pop-up store during #SXSW (iPad 2's come out at 5pm tomorrow): <URL>,1,,
6818,RT @mention Very smart of them. &quot;Apple set to open popup shop in core of SXSW action&quot; - <URL> #sxsw #apple,1,,
6819,RT @mention Very smart. RT @mention $AAPL to open pop up store for iPad 2 sales at #SXSW <URL>,1,,
6820,RT @mention via @mention - #Apple set to open temp store in downtown #Austin during #SXSW - <URL>  #iPad2,2,,
6821,"RT @mention via @mention Still a big line outside of Apple's pop-up shop, 3 days after iPad's debut. #sxsw",1,,
6822,RT @mention video from the popup Apple store: <URL> #sxsw #sxswi,2,,
6823,RT @mention Video interview with @mention &amp; @mention at #SXSW &quot;Google deals&quot; <URL>,2,,
6824,RT @mention Video of the first #iPad2 unboxing outside the #Apple Store at #SXSW coming up as soon as I can find decent WiFi,1,,
6825,RT @mention VIDEO: Google: &quot;It Gets Better&quot;  // featured in the It Gets Better Book due out 3/22! #sxsw #sxswhomo <URL>,2,,
6826,RT @mention VIDEO: Google: &quot;It Gets Better&quot;  // One of them is featured in the It Gets Better Book due out 3/22! #sxsw #sxswhomo <URL>,2,,
6827,"RT @mention Vinh: Flipboard is a step forward for iPad mags, those that get it right will go down this path - not the Wired path #sxsw",2,,
6828,Debating on visiting the Apple pop-up store... #byebyemoney #sxsw,2,,
6829,So @mention vs @mention vs @mention at #SXSW. Things are heating up! &quot;Google offers check-in rewards &amp; titles&quot; <URL> - #lbs,1,,
6830,"RT @mention W/ the core week of data still to come, @mention searches for #SXSW are up +23% vs. '10. (Source: Trends) #measure   <URL>",2,,
6831,RT @mention w00t! @mention wrote about our #hollergram iPad app for #sxsw! <URL>,1,,
6832,RT @mention Wait. FIONA APPLE is in town??? Somebody kidnap her and put her in a recording studio until she records a new album. #sxsw,2,,
6833,RT @mention Waiting this line has been awesome because of the South African Contingent.  #sxswsa #SXSW #Apple <URL>,2,,
6834,"RT @mention Walkin down the street @mention is navigating via Google, I'm tweeting and random guy is yelping!! Welcome to #SXSW!! #usguys",2,,
6835,RT @mention Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,2,,
6836,RT @mention Walking through the trade show at #sxsw is basically swapping 10 business cards for chances to win 10 different iPad 2s.,2,,
6837,RT @mention Wanna know where the fast cellular signal is at #SXSW? Get Coverage: Austin for iOS (FREE) for detailed maps - <URL>,2,,
6838,RT @mention Want a free juice pack air for iphone 4? At #SXSW? Weâ€™ll be giving away 5 at a to-be-announced location. Stay tuned!,2,,
6839,RT @mention Want a taste of the artists at this year's #sxsw? Here's a free mix put out by iTunes: <URL>,2,,
6840,RT @mention want an ipad 2? here is your chance: Apple opening up a temporary store for #SXSW <URL>  via @mention,2,,
6841,RT @mention Want to win a free #iPad 2? Are you at or attending #SXSW? Details are here: <URL>,1,,
6842,RT @mention Want to win a ticket (1) to the #SXSW party? Rules are simple! <URL> | Android Unite - Android News To The Masses #Android,2,,
6843,RT @mention Was intending to bring my trusty backpack for this upcoming trip to #SXSW. With the number of iPad 2s I'm helping b ...,2,,
6844,RT @mention Watch this @mention #sxsw <URL>,2,,
6845,"RT @mention Watching a guy simultaneously use a laptop and an iPad. The Force is strong with this one, mmm. #sxsw",2,,
6846,RT @mention Watching the iPad-made movie at #busy makes me wish I was at whatever party they were at when they made it instead of... here. #SXSW,2,,
6847,"RT @mention We all, including me, have this emotional thing with iPad. #barrydiller #sxsw #pnid",1,,
6848,RT @mention We are excited to see HLS Dynamic Video Ad Insertion for TV Everywhere working on the #iPad2 later today at the #SXSW PopUp Apple Store,1,,
6849,RT @mention We are gearing up for the #SXSW interactive trade show! We are across from Google:  <URL>,2,,
6850,RT @mention We are giving away an iPad 2 to kick off our time down at #sxsw. Just visit our FB page for more info: <URL>,2,,
6851,"RT @mention We can't talk about liquid exp. without talking about the Kindle. Showing examples of web, kindle and iPhone versions. #liquidux #SXSW",2,,
6852,RT @mention We can't wait to give an iPad to someone at #sxsw. Want in? Just head to www.pep.jobs/upc to enter. (must be present to win,1,,
6853,RT @mention We have release Android App for Cluster -&gt; <URL> #sxsw,2,,
6854,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL>  #google #circles,2,,
6855,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL>  #google #circles // this is HUGE!,2,,
6856,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL>  #google #circles #socbiz,2,,
6857,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL> #google #circles,2,,
6858,RT @mention We just launched our iPad app at #SXSW! Get all the details + the first edition FREE: <URL>,1,,
6859,RT @mention We just launched SPIN's iPad app at #SXSW. Tons of #music #photos #videos and more! Whatcha think? <URL>,1,,
6860,"RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",1,,
6861,"RT @mention We lose hour 2nite. #SxSW attendees will blame Microsoft, Apple will get credit 4 fixing it b4 Christmas.",1,,
6862,"RT @mention We will connect to it too! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today <URL> #sxsw",2,,
6863,RT @mention We're at Lustre Pearl for #teamandroidsxsw cause we love our Android geeks! #sxsw <URL>,1,,
6864,RT @mention We're at the Lustre Pearl getting ready for our presentation at the Team Android Awards #sxsw,2,,
6865,RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @mention at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,1,,
6866,RT @mention We're excited to be at #sxsw and giddy to announce that Music WithMe for Android is now available in Android Market. <URL>,1,,
6867,RT @mention We're experimenting and tinkering again like in the nineties: &quot;Best viewed on iPad is the new best viewed on Internet Explorer 6&quot; #sxsw,2,,
6868,"RT @mention We're giving away a shiny iPad 2 at SXSW Quotables, simply sign up to be entered automatically! &gt;&gt; <URL>  #ipad2 #sxsw",2,,
6869,RT @mention We're not launching any products @mention #SXSW. We're doing plenty else. Join us 4 #H4ckers &amp; 80s dancing 2day <URL>,2,,
6870,RT @mention We're not launching any products at #SXSW but ....Join us for #H4ckers &amp; 80s dancing today <URL>,2,,
6871,RT @mention We're not launching any products at #SXSW but doing plenty else. Join us for #H4ckers today <URL>,2,,
6872,RT @mention We're not launching any products at #SXSW but we're doing plenty else. [...] <URL>,2,,
6873,RT @mention We're not launching any products at #SXSW but we're doing plenty else. [...]//Pensei que iriam lanÃ§ar o Google Circles,2,,
6874,RT @mention We're not launching any products at #SXSW but we're doing plenty else. <URL> &lt;&lt; no circles or new apps ftrs?,2,,
6875,RT @mention We're not launching any products at #SXSW but we're doing plenty else. <URL> #googlecircle,2,,
6876,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us 4 #H4ckers &amp; 80s dancing <URL>,2,,
6877,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dan... <URL>,2,,
6878,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dancing <URL>,2,,
6879,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dancing today <URL>,2,,
6880,RT @mention We're not launching any products at #SXSW but we're doing plenty else... <URL> cc. @mention,2,,
6881,RT @mention We're not launching any products at #SXSW we're doing plenty else. Join us for #H4ckers &amp; 80s dancing <URL>,2,,
6882,"RT @mention We're officially at #SXSW! Come by the @mention Grill, mention us w/ #zazzlsxsw and youâ€™ll get to make your own iPhone case!",2,,
6883,RT @mention We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone?,1,,
6884,TR @mention We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone? <URL>,2,,
6885,RT @mention We've got some exciting things that we'll be showing off at #SXSW this year: including drag and drop store management on your iPhone,1,,
6886,"RT @mention Weather changed today at #sxsw, get exclusive weather updates from KXAN Austin's Jim Spencer on @mention <URL>",2,,
6887,"RT @mention Web Developers: If you havenâ€™t tried New Relic, sign up during #SXSW and enter to win an iPad 2! Come by booth 13 <URL>",1,,
6888,"RT @mention Well damn, Apple setting up a &quot;pop-up&quot; shop at #SXSW <URL>",2,,
6889,"RT @mention Well hello, #SXSW! Here's a free @mention sampler, to celebrate the festival this year, including Barton Hollow: <URL>",2,,
6890,"RT @mention Well hello, #SXSW! Here's a free iTunes sampler, to celebrate the festival this year: <URL>",2,,
6891,RT @mention Well. Forget the #NFL #lockout right now. Gonna focus on getting my shinmy new iPad here in 40min #SXSW. Apple makes me happy. NFL does not,1,,
6892,RT @mention Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,1,,
6893,"RT @mention What Digital Tribes can Learn from Native Americans #DgtlTribe #SXSW Oh, and you can Win an iPad too... 11am at the Hyatt.",2,,
6894,RT @mention What does an Apple security guy after he locks up the store..... #sxsw - <URL>,2,,
6895,RT @mention Whatâ€™s new with Blogger <URL> #blogging #blogger #google #sxsw,2,,
6896,"RT @mention When bored during a keynote #sxsw, use your iPad to draw a picture - even if you are not a good artist!  <URL> #sxswi",1,,
6897,"RT @mention When brand focuses on purpose, not object, they survive &amp; succeed. Google: not search, useful info. Nike: not sneakers, performance. #sxsw",1,,
6898,RT @mention When Google were talking about &quot;topicality and reputation&quot; in search ranking I'm sure I saw Bing writing down notes... #qagb #sxsw,1,,
6899,RT @mention When is someone going to ask why Bing is copying Google's search results? #qagb #SXSW #SEO,2,,
6900,RT @mention When will Google Circles launch? <URL> &quot;May have good timing given Twitter? #sxsw,2,,
6901,RT @mention Which smartphone rules #sxsw?  Definitely the iPhone 4.  96% of Apple smartphone I've eyeballed are the iP4,1,,
6902,RT @mention Who is flying to #SXSW and wants some @mention free miles! DM me..i'll shoot you a code. (currently iPhone only),2,,
6903,"RT @mention Who said IPAD photos? Apple Store, #SXSW @mention @mention @mention @lepanele
<URL>",2,,
6904,RT @mention Who uses Google TV in this room? Nobody raises a hand in a packed room at the #socialviewing session at #sxsw,3,,
6905,RT @mention Whoa. Hang on. I just saw someone without an iPhone!! #SXSW,1,,
6906,RT @mention Whrrl girls handing out chances to win 2 Audi cars! Come find us! #SXSW (@mention Apple Store SXSW) <URL>,2,,
6907,RT @mention Why Barry Diller thinks iPad only content is nuts @mention #SXSW @mention <URL> @mentionW,2,,
6908,RT @mention Will Google Announce Its Own Facebook Clone? - Will #SXSW include an announcement of a product now code... <URL>,2,,
6909,RT @mention Will Google Circles take on Facebook?  <URL> #circles #sxsw,2,,
6910,RT @mention Will Google Circles take on Facebook. <URL> #circles #sxsw,2,,
6911,RT @mention Will Google launch a new social network called 'Circles' at South by Southwest today?  <URL>  #SXSW #Circles #Google,2,,
6912,RT @mention Will Google preview a major new social service called Google Circles today at #SXSW <URL>,2,,
6913,RT @mention Will Google preview a major new social service called Google Circles today at #SXSW <URL> cc. @mention,2,,
