,id,text,label,predictor,confidence
8136,8137,Congrats!!! RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw,0,,
8137,8138,ipad2 and #sxsw...a conflagration of doofusness.  <URL>,2,,
8138,8139,Just downloaded the Asddieu app in preparation for #sxsw.  Pumped.  You need to check it out  <URL> #app #events #networking,0,,
8139,8140,wow you suck <URL> iPad #sxsw Rebecca Black #fab5,2,,
8140,8141,@mention I'd say yes. Facebook and Google are implementing it which brightens the future. Good impact I'm search too. #sxsw,0,,
8141,8142,@mention Luckily @mention has a pop up store at #SXSW!,0,,
8142,8143,Google set to launch new social network #Circles today at #sxsw,1,,
8143,8144,RT @mention &quot;Apple: the most elegant fascist corporation in America today.&quot; -- Kara Swisher #sxsw #flipboard,2,,
8144,8145,About to learn all about design headaches for iPad #sxsw,2,,
8145,8146,RT @mention Just bumped into @mention here in Austin for SXSWi and Accelerater  <URL>  #tech #SXSW,1,,
8146,8147,@mention @mention Wishing you a most excellent day at #sxsw today! I've got iPad envy!,0,,
8147,8148,&quot;40% of all Google Maps usage is on mobile&quot; - Marissa Mayer #sxsw,1,,
8148,8149,"#futuremf @mention <URL> spec for recipes on the web, now in google search: <URL>  #sxsw",1,,
8149,8150,Apple set to open popup shop in core of SXSW action <URL> #SXSW #Apple #ipad #retail,0,,
8150,8151,RT @mention Get our #SXSW iPhone app! Thanks to @mention for the awesome integration! <URL>,0,,
8151,8152,RT @mention @mention recounts the batshit insanity doubling as &quot;creativity&quot; that ensures they &quot;don't suck&quot;. Google 'michaels room groupon' #sxsw,1,,
8152,8153,"@mention Check out a bunch of #free #atx on the @mention Unofficial #SXSW events list, here or for iPhone/Android: <URL>",1,,
8153,8154,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL> #google #circles,1,,
8154,8155,"@mention at #SXSW, 9 out of 10 attendees have MAC or iPad.",0,,
8155,8156,@mention Â» RT UberSoc: New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) <URL>,1,,
8156,8157,people already lining up on the #sxsw #apple store at 6th and Congress. Festival promises to be much more attracting than that!,0,,
8157,8158,Anyone at #SXSW know if the apple store has had a new shipment of iPads yet?,1,,
8158,8159,"RT @mention Next year, i'm going to set up a bootleg sidewalk cart in Austin and sell MacBook power adapters and iPhone cables. Oh, and Red Bull. #sxsw",1,,
8159,8160,"BEST SWAG EVER. Thanks @mention My charging iPhone thanks you, too. #SXSW <URL>",0,,
8160,8161,RT @mention iPad 2 and Its Rivals: How They Stack Up <URL> #bnet #biz #ipad2 #apple #sxsw #ipad #tablet #xoom #tech #laptop #pics #sale,1,,
8161,8162,TLDs haven't been a factor in Google rankings. (I remember from #SMX that you shouldn't get wrapped up in .edu or .org domains.) #SXSW,1,,
8162,8163,"False Alarm: Google Circles Not Coming Now, And Probably Not Ever <URL> - so much for reports that it would unveil at #sxsw",1,,
8163,8164,"@mention or anyone heading to #sxsw If you have Android/iPhone, install &quot;cab4me&quot;. 
<URL>",1,,
8164,8165,keep up with new on #Japan quake from iPhone at #SXSW - NHK World TV Live  <URL>,0,,
8165,8166,"#SXSW: Marissa Mayer's favorite non-Google product: her Swiss watch, bought as intern 12 years ago. Brings that simplicity to Goog.",1,,
8166,8167,Planzai app featuring the official British Music schedule now on android market! <URL> #sxsw,0,,
8167,8168,"#SXSW 2011 Trends:
Out: Google
In: Twitter
Next: Angry Birds",0,,
8168,8169,Google Street View car on 6th and Brazos. Timing is everything.  #SXSW,1,,
8169,8170,"iphone, ipad, mac Oh my! #agchat,#sxsw",0,,
8170,8171,"Google to launch a social network, Circles, at #SxSW - <URL> - Who's excited?",0,,
8171,8172,Saw my first google maps street view car! #sxsw  <URL>,1,,
8172,8173,The iPad 2 Takes Over #SXSW [VIDEO] <URL>,0,,
8173,8174,@mention The geeks need somewhere downtown to line up to get the iPad 2. I'll be dropping by. #SXSW,0,,
8174,8175,Apple is quarter of the music industry and 70% of all digital sales #touchingstories #tbwasxsw #sxsw,0,,
8175,8176,"RT @mention Kicking it 80's style at the @mention party with @mention and @mention #SXSW
 <URL> <URL>",1,,
8176,8177,Google handing out free pi for pi day! #SXSW #win,0,,
8177,8178,Awesome to meet @mention @mention and @mention standing in the Apple queue at #sxsw yesterday. On to Day 2.,1,,
8178,8179,"Ah, a nice simple idea. RT @mention Hello, Holler Gram! Get to know @mention new iPad app <URL> #hollergram #sxsw",0,,
8179,8180,"RT @mention This morning at #SXSW: the resurgence of print design, iPad design for boomers, &amp; the NYT on grid layouts. Also, gatorade. #vom",1,,
8180,8181,10:30 AM line at Apple pop-up store in Austin. It opens at 5 PM. #sxsw <URL>,1,,
8181,8182,I realllllllly need to upgrade my phone haha RT @mention 10 iPhone Apps youâ€™ll Probably Need and Use During #SXSW <URL>,0,,
8182,8183,What's up with this &quot;pop-up Apple store&quot; coming to 6th street and South Congress for #SXSW #ATX,1,,
8183,8184,Google vp to speak. The topic: 10 quick steps to owning everything in the world. #sxsw <URL>,1,,
8184,8185,"RT @mention Well damn, Apple setting up a &quot;pop-up&quot; shop at #SXSW <URL>",1,,
8185,8186,"#google sees itself not as a search engine, but an organizer of information, giving them a path to innovate new products #savebrands #sxsw",1,,
8186,8187,"Only iPad 2 available at #sxsw is the 64GB wifi-only model at $699, plus the optional (not!) leather smart cover at $69",1,,
8187,8188,Pics from the #apple #ipad2 line at #SXSW #fb  <URL> <URL> <URL>,1,,
8188,8189,"Cruisin Austin, checked out the venue for tomorrow night, and saw the looong Apple iPad line #sxsw",1,,
8189,8190,"Apparently, Apple has set up a temporary iPad 2 shop in Austin for #SXSW.  #groan",1,,
8190,8191,New iPad Apps for Speech Therapy and Communication Are Showcased at #SXSW | @mention <URL>,1,,
8191,8192,Mayer: I think about simplicity a lot at Google in developing products. #sxsw ^JR,0,,
8192,8193,"@mention is here at The Industry Party presented by  #GSDM &amp; #Google in Austin, TX for #SXSW.",1,,
8193,8194,"*Spark selected as a finalist in Team Android Choice awards! If you're in Austin 3/13, please come &amp; support <URL> #sxsw",0,,
8194,8195,"Oooh. Want. RT @mention #Recap From recycled skateboards, these iPhone cases <URL> #sxsw",0,,
8195,8196,#SXSW @mention talk - demo'ing Google Places w/ Hotpot! Integrated rating/recommendation system for Android/iPhone - cool stuff!!!,0,,
8196,8197,Great panel on iPad magazine design. Pulling articles from different mags sounds awesome. So who's going to build it? #touchingstories #SXSW,0,,
8197,8198,"Next year, i'm going to set up a bootleg sidewalk cart in Austin and sell MacBook power adapters and iPhone cables. Oh, and Red Bull. #sxsw",1,,
8198,8199,RT @mention Happy #SXSW! Can't make it to Austin? Download the free featured artists of SXSW playlist on @mention <URL>,1,,
8199,8200,Brutal question served up to Marissa Mayer about JC Penney mapping getting rerouted to Macy's?  Uncomfortable for @mention #SXSW,1,,
8200,8201,"@mention Thanks! Good tidbit on the I/O conference, too, thanks for sharing that. #sxsw #google",1,,
8201,8202,"@mention If you're looking for a space to #escape at #sxsw, why don't you stop by Arthaus! <URL>",1,,
8202,8203,"Quote: ""OpenAI is betting on a suite of new AI products, building its own data centres and a crucial partnership with Apple to supercharge its next phase of growth, as it targets reaching 1 billion users over the coming year.
The San Francisco-based group, whose popular ChatGPT chatbot has rocketed to 250mn weekly active users since its launch two years ago, plans to expand further through launching so-called AI “agents”, its own AI-powered search engine and ChatGPT’s integration with Apple devices.
“[In 2025] we will be coming into our own, as a research lab serving millions . . . hoping it can be billions of consumers around the world,” Sarah Friar, the company’s chief financial officer, told the Financial Times.
The goal comes as the nine-year-old start-up recasts itself as global technology giant and prepares for what founder and chief executive Sam Altman describes as the “Intelligence Age”."" Source: <URL>",0,,
8203,8204,This tweet was sent from the popup Apple store at 6th and Congress #sxsw Austin,1,,
8204,8205,"Free iTunes Album, #SXSW Featured Artists, grab it if you missed it: <URL>",0,,
8205,8206,Wow! RT@mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL>  #google #circles,0,,
8206,8207,RT @mention iPad design malady: iPad Elbow - I hate the iPad's back button with the heat of a million suns. #tapworthy #sxsw,2,,
8207,8208,"Google's Marissa Mayer on the location-based 'fast, fun and future' <URL> #SXSW #SXSWi",0,,
8208,8209,"Cool one, I'll be there. RT @mention #SXSW Friday at 5pm Doodle Google session.  <URL>",1,,
8209,8210,"#SXSW: Day 1. As expected, everyone is glued to their iPhone/iPad, myself included.",0,,
8210,8211,I just heard that iPads are sold out (except for a few) at Apple pop-up store #sxsw True?,1,,
8211,8212,"Posted up at the DMI House, Intimate Stranger on the stage, they got a restaurant crowd sitting down to deal wif  #sxsw <URL>",1,,
8212,8213,A Google Spreadsheet of over 270 parties at #SXSW this year O_O <URL>,1,,
8213,8214,Want! RT @mention Radioshack giving away portable iPhone and laptop chargers on 1st floor of acc. #sxsw,1,,
8214,8215,Google Close to Launching New Social Network - Circles <URL> #google #sxsw,1,,
8215,8216,RT @mention Google Circles launching today at #SXSW? New #Facebook killer???? <URL>,1,,
8216,8217,Google should put those engineers formerly behind real estate listings into renewing the Google Checkout project. #SXSW,1,,
8217,8218,RT @mention Are you attending the #SXSW and want to explore #Austin ? Check out @mention for Austin <URL>,1,,
8218,8219,"Sounds intriguing... RT @mention Lots of chatter around Google's new social network, Circles #SXSW -KEK",0,,
8219,8220,Holla! RT @mention At google party. Best ever! Get your butt over here. #sxsw,0,,
8220,8221,"Released today by @mention Spin Play: Spin Magazine's iPad app, download it now! (1st issue free) <URL> #sxsw",1,,
8221,8222,"RE: temp Apple store--great move, they really need help with brand recognition :) In all seriousness, pretty cool. #SXSW",0,,
8222,8223,hope u didn't jinx it. :) @mention Nice that @mention iPhone app is behaving today. Crashes yesterday were ridiculous. #sxsw,0,,
8223,8224,"Clearly I wasn't back on twitter during TIFF I don't think (not on my iPhone) this #SXSW is bigger than Sundance even, #Filmfestepic",1,,
8224,8225,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today <URL> #sxswâ€ù",1,,
8225,8226,#tech #Apple Opening Pop-Up Store in Austin for #SXSW Geekfest [Apple] <URL> #technology,1,,
8226,8227,â˜º Why Are We Here? â˜_  <URL> â„_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,1,,
8227,8228,We're at the Lustre Pearl getting ready for our presentation at the Team Android Awards #sxsw,1,,
8228,8229,"HBD! If we all donated a dime... RT @mention everyone coming to #SXSW, a friendly reminder that iPad 2 out Friday &amp; my birthday is Saturday",1,,
8229,8230,"Kinda giddy about #TheIndustryParty with #Google (&amp; more) at #GSDM. Finally, the fun comes to us non #SWSurrogates. #sxsw #notpouting",0,,
8230,8231,"#sxsw Ze Frank I missed the Childhood Walk project, with google street view, enables stunning revelations <URL>",0,,
8231,8232,Hope there's time left for Poked Liked and retweeted and Google love story (social vs search). #sxsw,1,,
8232,8233,#google to expensive mobile data plans are killing the flavor of contextual discovery abroad #SxSW #pnid,2,,
8233,8234,Apple built an experience ecosystem with the iPod. The MP3 player is just an app.  #critthink #sxsw,1,,
8234,8235,Apparently #Apple has cornered the live demo market. It's not as easy as it looks. #MarissaGoogle #sxsw,1,,
8235,8236,OH at Texas Social Media Awards: 'You don't need to ask your mother anymore. Just Google it.' #sxswi #sxsw,1,,
8236,8237,"BTW, these live-tweets are coming from Marissa Mayer's presentation at #SXSW.  Mayer is the VP of Consumer Products at @mention ^JR",1,,
8237,8238,"At midday, iPhone at mid-battery. This outlet, blocked by an immobile booth, serves no purpose but to taunt me. #SXSW <URL>",2,,
8238,8239,"talk about the power of peer pressure marketing at #SXSW !  I confess, it's making me think about it <URL>",1,,
8239,8240,Its #PiDay at the #google #sxsw booth! <URL>,1,,
8240,8241,so for people back home - seems that #sxsw is putting together a pop-up apple store for people to get the ipad2 today ;),0,,
8241,8242,"Apple Pop Up Store for #SXSW, Why not Pop Up Genius Bars - Everywhere?",0,,
8242,8243,"Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw",1,,
8243,8244,Google's @mention &quot;credit card cos. know with 98% accuracy 2 yrs before that you're going to get divorced&quot; <URL> #sxsw,1,,
8244,8245,Took a few days off (unplugged) to visit family. Anyone have #sxsw highlights? My Google reader is bursting at the seams!,1,,
8245,8246,@mention New iPad Apps For Speech Therapy And Communication Are Showcased @mention The #SXSW Conference <URL> #sxswi #sxswh #edapps,1,,
8246,8247,Apparently Google to launch a major New Social Network <URL> #SxSW #Circles,1,,
8247,8248,Heading to iPad Design Headaches in Hilton - Salon J #sxsw,2,,
8248,8249,@mention id love to know how many non-iPhone users are at #SXSW really... i mean cmon :),1,,
8249,8250,RT @mention I have yet to walk into a conference room where it doesn't look like an Apple ad. You'd think there was nothing else. #SXSW,2,,
8250,8251,RT @mention We have release Android App for Cluster -&gt; <URL> #sxsw,1,,
8251,8252,Google will launch a new Social Network called #CIRCLES <URL> Focused on increased privacy &amp; relevance....announced at #SXSW,1,,
8252,8253,â˜º Why are we so fascinated byâ€_ <URL> ? #edchat #musedchat #sxsw #sxswi #classical #newTwitter â˜_,1,,
